Year,State Name,Dist Name,ANNUAL RAINFALL (Millimeters)
2011,Kerala,Thiruvananthapuram,1518.3
2012,Kerala,Thiruvananthapuram,1154.4
2013,Kerala,Thiruvananthapuram,1845.1
2014,Kerala,Thiruvananthapuram,1912
2015,Kerala,Thiruvananthapuram,2252.1
1966,Orissa,Balasore,1282.4
1967,Orissa,Balasore,1094.6
1968,Orissa,Balasore,1406.6
1969,Orissa,Balasore,-1
1970,Orissa,Balasore,1404.2
1971,Orissa,Balasore,2279.4
1973,Orissa,Balasore,2795
1974,Orissa,Balasore,872.1
1975,Orissa,Balasore,1630.9
1976,Orissa,Balasore,1332.9
1977,Orissa,Balasore,1698
1978,Orissa,Balasore,1932.2
1979,Orissa,Balasore,1169.2
1980,Orissa,Balasore,1536.7
1981,Orissa,Balasore,1509.1
1982,Orissa,Balasore,1416.9
1983,Orissa,Balasore,1468.9
1984,Orissa,Balasore,1568.3
1985,Orissa,Balasore,1839.1
1986,Orissa,Balasore,2173.4
1987,Orissa,Balasore,1030.1
1988,Orissa,Balasore,1609.8
1989,Orissa,Balasore,1603.9
1990,Orissa,Balasore,1903
1991,Orissa,Balasore,1513.4
1992,Orissa,Balasore,1625.4
1993,Orissa,Balasore,1966.3
1994,Orissa,Balasore,1781.9
1995,Orissa,Balasore,2191.6
1996,Orissa,Balasore,1408.9
1997,Orissa,Balasore,2158.9
1998,Orissa,Balasore,1608
1999,Orissa,Balasore,2183.2
2000,Orissa,Balasore,1492.2
2001,Orissa,Balasore,1842.1
2002,Orissa,Balasore,1314.7
2003,Orissa,Balasore,1774.9
2004,Orissa,Balasore,1590.5
2005,Orissa,Balasore,2071.1
2006,Orissa,Balasore,1773.8
2007,Orissa,Balasore,2228.3
2008,Orissa,Balasore,1701
2009,Orissa,Balasore,1462.4
2010,Orissa,Balasore,1264.5
2011,Orissa,Balasore,1487.5
2012,Orissa,Balasore,1129.6
2013,Orissa,Balasore,2189.9
2014,Orissa,Balasore,1803
2015,Orissa,Balasore,1260.6
1966,Orissa,Bolangir,1419.5
1967,Orissa,Bolangir,1531.1
1968,Orissa,Bolangir,1061.9
1969,Orissa,Bolangir,1190.3
1970,Orissa,Bolangir,1357.5
1971,Orissa,Bolangir,1270.5
1972,Orissa,Bolangir,969.8
1973,Orissa,Bolangir,1127.1
1974,Orissa,Bolangir,691.8
1975,Orissa,Bolangir,948.7
1976,Orissa,Bolangir,1418.1
1977,Orissa,Bolangir,1401.9
1978,Orissa,Bolangir,1159.4
1979,Orissa,Bolangir,815.4
1980,Orissa,Bolangir,1608.8
1981,Orissa,Bolangir,1218.2
1982,Orissa,Bolangir,1318.8
1983,Orissa,Bolangir,980.7
1984,Orissa,Bolangir,1232.9
1985,Orissa,Bolangir,2203.3
1986,Orissa,Bolangir,1564.8
1987,Orissa,Bolangir,1030.4
1988,Orissa,Bolangir,991.5
1989,Orissa,Bolangir,1180.2
1990,Orissa,Bolangir,1753.3
1991,Orissa,Bolangir,1235.6
1992,Orissa,Bolangir,1456.5
1993,Orissa,Bolangir,1293.3
1994,Orissa,Bolangir,1785.2
1995,Orissa,Bolangir,1471.5
1996,Orissa,Bolangir,722.8
1997,Orissa,Bolangir,1266.4
1998,Orissa,Bolangir,905.6
1999,Orissa,Bolangir,949.5
2000,Orissa,Bolangir,813.5
2001,Orissa,Bolangir,1604.4
2002,Orissa,Bolangir,831
2003,Orissa,Bolangir,1669.8
2004,Orissa,Bolangir,1121.6
2005,Orissa,Bolangir,1146.7
2006,Orissa,Bolangir,1718.7
2007,Orissa,Bolangir,1245.2
2008,Orissa,Bolangir,1641
2009,Orissa,Bolangir,1612.7
2010,Orissa,Bolangir,1114.5
2011,Orissa,Bolangir,1144.7
2012,Orissa,Bolangir,1129.9
2013,Orissa,Bolangir,1307.3
2014,Orissa,Bolangir,1227
2015,Orissa,Bolangir,941.3
1966,Orissa,Cuttack,1360.9
1967,Orissa,Cuttack,1332.3
1968,Orissa,Cuttack,1596.6
1969,Orissa,Cuttack,1223.7
1970,Orissa,Cuttack,1234
1971,Orissa,Cuttack,1667.3
1972,Orissa,Cuttack,1305.3
1973,Orissa,Cuttack,1591.7
1974,Orissa,Cuttack,987.2
1975,Orissa,Cuttack,1383.4
1976,Orissa,Cuttack,1171.8
1977,Orissa,Cuttack,1549.2
1978,Orissa,Cuttack,1023.8
1979,Orissa,Cuttack,1028.9
1980,Orissa,Cuttack,1635.1
1981,Orissa,Cuttack,1427.5
1982,Orissa,Cuttack,1243.6
1983,Orissa,Cuttack,1430.2
1984,Orissa,Cuttack,1301.4
1985,Orissa,Cuttack,1634.8
1986,Orissa,Cuttack,1582.5
1987,Orissa,Cuttack,1184.3
1988,Orissa,Cuttack,1545.4
1989,Orissa,Cuttack,1369.3
1990,Orissa,Cuttack,1945.8
1991,Orissa,Cuttack,1649.7
1992,Orissa,Cuttack,1450.1
1993,Orissa,Cuttack,1448.6
1994,Orissa,Cuttack,1461.6
1995,Orissa,Cuttack,1724
1996,Orissa,Cuttack,805.2
1997,Orissa,Cuttack,1661.1
1998,Orissa,Cuttack,1448.1
1999,Orissa,Cuttack,1812
2000,Orissa,Cuttack,980.2
2001,Orissa,Cuttack,1892.5
2002,Orissa,Cuttack,1043.2
2003,Orissa,Cuttack,1776.9
2004,Orissa,Cuttack,1398.9
2005,Orissa,Cuttack,2011.2
2006,Orissa,Cuttack,1927.4
2007,Orissa,Cuttack,1911
2008,Orissa,Cuttack,1853
2009,Orissa,Cuttack,1841
2010,Orissa,Cuttack,1390.5
2011,Orissa,Cuttack,1502
2012,Orissa,Cuttack,1803.8
2013,Orissa,Cuttack,1658.6
2014,Orissa,Cuttack,1691.7
2015,Orissa,Cuttack,1133.7
1967,Orissa,Dhenkanal,1162.4
1970,Orissa,Dhenkanal,1350.9
1971,Orissa,Dhenkanal,1557.4
1973,Orissa,Dhenkanal,1478.3
1974,Orissa,Dhenkanal,745.8
1975,Orissa,Dhenkanal,1564.8
1976,Orissa,Dhenkanal,917.1
1977,Orissa,Dhenkanal,1159
1978,Orissa,Dhenkanal,1412.5
1979,Orissa,Dhenkanal,1046.4
1980,Orissa,Dhenkanal,1416.8
1981,Orissa,Dhenkanal,1199.5
1982,Orissa,Dhenkanal,1477.2
1983,Orissa,Dhenkanal,1725.9
1984,Orissa,Dhenkanal,1173.7
1985,Orissa,Dhenkanal,1734.5
1986,Orissa,Dhenkanal,1695.6
1987,Orissa,Dhenkanal,1162.8
1988,Orissa,Dhenkanal,1517.7
1989,Orissa,Dhenkanal,1372.4
1990,Orissa,Dhenkanal,1751.2
1991,Orissa,Dhenkanal,1577.1
1992,Orissa,Dhenkanal,1265.5
1993,Orissa,Dhenkanal,1527.7
1994,Orissa,Dhenkanal,1696
1995,Orissa,Dhenkanal,1721.8
1996,Orissa,Dhenkanal,1019.9
1997,Orissa,Dhenkanal,1581
1998,Orissa,Dhenkanal,1343.2
1999,Orissa,Dhenkanal,1542.5
2000,Orissa,Dhenkanal,1011.4
2001,Orissa,Dhenkanal,1626.4
2002,Orissa,Dhenkanal,1020.5
2003,Orissa,Dhenkanal,1591.6
2004,Orissa,Dhenkanal,1046.4
2005,Orissa,Dhenkanal,1741.2
2006,Orissa,Dhenkanal,1384.6
2007,Orissa,Dhenkanal,1290
2008,Orissa,Dhenkanal,1428.7
2009,Orissa,Dhenkanal,1466.7
2010,Orissa,Dhenkanal,1127.6
2011,Orissa,Dhenkanal,1489.3
2012,Orissa,Dhenkanal,1524.5
2013,Orissa,Dhenkanal,1620
2014,Orissa,Dhenkanal,1388.8
2015,Orissa,Dhenkanal,1097.4
1966,Orissa,Ganjam,1019.9
1967,Orissa,Ganjam,849
1968,Orissa,Ganjam,1979
1969,Orissa,Ganjam,1266.7
1970,Orissa,Ganjam,1060.1
1971,Orissa,Ganjam,1333
1972,Orissa,Ganjam,1062.2
1973,Orissa,Ganjam,1151.4
1974,Orissa,Ganjam,1026.4
1975,Orissa,Ganjam,1197.9
1976,Orissa,Ganjam,1099.6
1977,Orissa,Ganjam,1271.4
1978,Orissa,Ganjam,1467.4
1979,Orissa,Ganjam,971.4
1980,Orissa,Ganjam,1461.3
1981,Orissa,Ganjam,1302.9
1982,Orissa,Ganjam,1122.2
1983,Orissa,Ganjam,1237.6
1984,Orissa,Ganjam,865.6
1985,Orissa,Ganjam,1464.7
1986,Orissa,Ganjam,1477.1
1987,Orissa,Ganjam,1087.9
1988,Orissa,Ganjam,1312.5
1989,Orissa,Ganjam,1110.2
1990,Orissa,Ganjam,1914.4
1991,Orissa,Ganjam,1411.9
1992,Orissa,Ganjam,1326.5
1993,Orissa,Ganjam,1155.9
1994,Orissa,Ganjam,1213.3
1995,Orissa,Ganjam,1930.5
1996,Orissa,Ganjam,871.3
1997,Orissa,Ganjam,1221.4
1998,Orissa,Ganjam,1374.3
1999,Orissa,Ganjam,1232.6
2000,Orissa,Ganjam,990.2
2001,Orissa,Ganjam,1376.7
2002,Orissa,Ganjam,952.2
2003,Orissa,Ganjam,1396.5
2004,Orissa,Ganjam,979.4
2005,Orissa,Ganjam,1359.1
2006,Orissa,Ganjam,1482.6
2007,Orissa,Ganjam,1284.6
2008,Orissa,Ganjam,1161.9
2009,Orissa,Ganjam,1174.3
2010,Orissa,Ganjam,1476.8
2011,Orissa,Ganjam,913.8
2012,Orissa,Ganjam,1295.9
2013,Orissa,Ganjam,1821.3
2014,Orissa,Ganjam,1333.2
2015,Orissa,Ganjam,1016.1
1967,Orissa,Kalahandi,2252.7
1969,Orissa,Kalahandi,1080.3
1970,Orissa,Kalahandi,1559
1971,Orissa,Kalahandi,1365
1972,Orissa,Kalahandi,765.7
1973,Orissa,Kalahandi,1819.2
1974,Orissa,Kalahandi,808.2
1975,Orissa,Kalahandi,1158
1976,Orissa,Kalahandi,1505.2
1977,Orissa,Kalahandi,1569.9
1978,Orissa,Kalahandi,1661.8
1979,Orissa,Kalahandi,1011.6
1980,Orissa,Kalahandi,1614.4
1981,Orissa,Kalahandi,1492.7
1982,Orissa,Kalahandi,1107.8
1983,Orissa,Kalahandi,1116.9
1984,Orissa,Kalahandi,1388.5
1985,Orissa,Kalahandi,1688.9
1986,Orissa,Kalahandi,1267.6
1987,Orissa,Kalahandi,903.3
1988,Orissa,Kalahandi,889.1
1989,Orissa,Kalahandi,1026.4
1990,Orissa,Kalahandi,2247.7
1991,Orissa,Kalahandi,1568.9
1992,Orissa,Kalahandi,1495.7
1993,Orissa,Kalahandi,1553.7
1994,Orissa,Kalahandi,2045.3
1995,Orissa,Kalahandi,1592.6
1996,Orissa,Kalahandi,1045.3
1997,Orissa,Kalahandi,1622.4
1998,Orissa,Kalahandi,1125.8
1999,Orissa,Kalahandi,1209.8
2000,Orissa,Kalahandi,1291.8
2001,Orissa,Kalahandi,2366.1
2002,Orissa,Kalahandi,881.3
2003,Orissa,Kalahandi,2133.3
2004,Orissa,Kalahandi,1743.5
2005,Orissa,Kalahandi,1398.1
2006,Orissa,Kalahandi,2244.3
2007,Orissa,Kalahandi,1752.3
2008,Orissa,Kalahandi,1885.4
2009,Orissa,Kalahandi,1518.1
2010,Orissa,Kalahandi,1541.2
2011,Orissa,Kalahandi,1174
2012,Orissa,Kalahandi,1294.6
2013,Orissa,Kalahandi,1577.7
2014,Orissa,Kalahandi,1539.3
2015,Orissa,Kalahandi,1181.1
1966,Orissa,Keonjhar,1087.4
1967,Orissa,Keonjhar,1236.7
1968,Orissa,Keonjhar,1194.4
1969,Orissa,Keonjhar,1088
1990,Orissa,Keonjhar,1869.2
1991,Orissa,Keonjhar,1431.6
1992,Orissa,Keonjhar,1054
1993,Orissa,Keonjhar,1173.1
1994,Orissa,Keonjhar,1292.2
1995,Orissa,Keonjhar,1087.7
1996,Orissa,Keonjhar,927.8
1997,Orissa,Keonjhar,1446
1998,Orissa,Keonjhar,1142
1999,Orissa,Keonjhar,1594.9
2000,Orissa,Keonjhar,1161.3
2001,Orissa,Keonjhar,1389.9
2002,Orissa,Keonjhar,951.9
2003,Orissa,Keonjhar,1385.3
2004,Orissa,Keonjhar,1093.3
2005,Orissa,Keonjhar,1618.6
2006,Orissa,Keonjhar,1551.2
2007,Orissa,Keonjhar,1920.4
2008,Orissa,Keonjhar,1647.8
2009,Orissa,Keonjhar,1321.7
2010,Orissa,Keonjhar,1213.4
2011,Orissa,Keonjhar,1909.7
2012,Orissa,Keonjhar,1377.7
2013,Orissa,Keonjhar,1694.9
2014,Orissa,Keonjhar,1336.3
2015,Orissa,Keonjhar,1049
1966,Orissa,Koraput,1412.1
1967,Orissa,Koraput,1343.6
1968,Orissa,Koraput,1316.8
1969,Orissa,Koraput,1762.9
1970,Orissa,Koraput,1581.1
1971,Orissa,Koraput,1459.9
1972,Orissa,Koraput,1369.9
1973,Orissa,Koraput,1236.8
1974,Orissa,Koraput,1210.7
1975,Orissa,Koraput,1128.2
1976,Orissa,Koraput,905.3
1977,Orissa,Koraput,1423
1978,Orissa,Koraput,1613.8
1979,Orissa,Koraput,1248.8
1980,Orissa,Koraput,503.7
1981,Orissa,Koraput,660
1982,Orissa,Koraput,1078.6
1983,Orissa,Koraput,1596.8
1984,Orissa,Koraput,1777.5
1985,Orissa,Koraput,1380.7
1986,Orissa,Koraput,1601.1
1987,Orissa,Koraput,1580.2
1988,Orissa,Koraput,1366
1989,Orissa,Koraput,1228.7
1990,Orissa,Koraput,1966.9
1991,Orissa,Koraput,1356.8
1992,Orissa,Koraput,1407.7
1993,Orissa,Koraput,1292.5
1994,Orissa,Koraput,1507.7
1995,Orissa,Koraput,1504.1
1996,Orissa,Koraput,1229.6
1997,Orissa,Koraput,1294.7
1998,Orissa,Koraput,1278.8
1999,Orissa,Koraput,1486.8
2000,Orissa,Koraput,1359.4
2001,Orissa,Koraput,1630.1
2002,Orissa,Koraput,1012.5
2003,Orissa,Koraput,1426.9
2004,Orissa,Koraput,1401.8
2005,Orissa,Koraput,1345
2006,Orissa,Koraput,1952.4
2007,Orissa,Koraput,2351.1
2008,Orissa,Koraput,1298.8
2009,Orissa,Koraput,1263.7
2010,Orissa,Koraput,1533.3
2011,Orissa,Koraput,1197.9
2012,Orissa,Koraput,1565.3
2013,Orissa,Koraput,1640.6
2014,Orissa,Koraput,1805.6
2015,Orissa,Koraput,1536.1
1966,Orissa,Mayurbhanja,1415.7
1967,Orissa,Mayurbhanja,1753.8
1968,Orissa,Mayurbhanja,1970.2
1970,Orissa,Mayurbhanja,1376.6
1971,Orissa,Mayurbhanja,2057.2
1972,Orissa,Mayurbhanja,2157.8
1973,Orissa,Mayurbhanja,2006.8
1974,Orissa,Mayurbhanja,1242
1975,Orissa,Mayurbhanja,1588.9
1976,Orissa,Mayurbhanja,1299.9
1977,Orissa,Mayurbhanja,1867.6
1978,Orissa,Mayurbhanja,1724.6
1979,Orissa,Mayurbhanja,1076.9
1980,Orissa,Mayurbhanja,1424.7
1981,Orissa,Mayurbhanja,1723.6
1982,Orissa,Mayurbhanja,1298.5
1983,Orissa,Mayurbhanja,1646.1
1984,Orissa,Mayurbhanja,1519.3
1985,Orissa,Mayurbhanja,1790.1
1986,Orissa,Mayurbhanja,1459.2
1987,Orissa,Mayurbhanja,1203.3
1988,Orissa,Mayurbhanja,1596.6
1989,Orissa,Mayurbhanja,1505.7
1990,Orissa,Mayurbhanja,1993.9
1991,Orissa,Mayurbhanja,1318.7
1992,Orissa,Mayurbhanja,1071
1993,Orissa,Mayurbhanja,1468.2
1994,Orissa,Mayurbhanja,1671.1
1995,Orissa,Mayurbhanja,1556.3
1996,Orissa,Mayurbhanja,1185.4
1997,Orissa,Mayurbhanja,1755.2
1998,Orissa,Mayurbhanja,1245.5
1999,Orissa,Mayurbhanja,1670.5
2000,Orissa,Mayurbhanja,1287.6
2001,Orissa,Mayurbhanja,1720.3
2002,Orissa,Mayurbhanja,1154
2003,Orissa,Mayurbhanja,1413.4
2004,Orissa,Mayurbhanja,1294.2
2005,Orissa,Mayurbhanja,1670.5
2006,Orissa,Mayurbhanja,1821.3
2007,Orissa,Mayurbhanja,2026.4
2008,Orissa,Mayurbhanja,1763
2009,Orissa,Mayurbhanja,1405
2010,Orissa,Mayurbhanja,995.6
2011,Orissa,Mayurbhanja,1669.4
2012,Orissa,Mayurbhanja,1352.3
2013,Orissa,Mayurbhanja,2273.9
2014,Orissa,Mayurbhanja,1661.4
2015,Orissa,Mayurbhanja,1342.4
1966,Orissa,Phulbani ( Kandhamal ),1101.8
1967,Orissa,Phulbani ( Kandhamal ),1112.8
1968,Orissa,Phulbani ( Kandhamal ),1424.6
1969,Orissa,Phulbani ( Kandhamal ),1267
1970,Orissa,Phulbani ( Kandhamal ),1817.2
1971,Orissa,Phulbani ( Kandhamal ),1754.6
1972,Orissa,Phulbani ( Kandhamal ),1418.1
1973,Orissa,Phulbani ( Kandhamal ),1411.8
1974,Orissa,Phulbani ( Kandhamal ),698.8
1975,Orissa,Phulbani ( Kandhamal ),1173.8
1976,Orissa,Phulbani ( Kandhamal ),1180.2
1977,Orissa,Phulbani ( Kandhamal ),1462.3
1978,Orissa,Phulbani ( Kandhamal ),1500.6
1979,Orissa,Phulbani ( Kandhamal ),1116
1980,Orissa,Phulbani ( Kandhamal ),1362.1
1981,Orissa,Phulbani ( Kandhamal ),1366.1
1982,Orissa,Phulbani ( Kandhamal ),1583.2
1983,Orissa,Phulbani ( Kandhamal ),1415.6
1984,Orissa,Phulbani ( Kandhamal ),1124.8
1985,Orissa,Phulbani ( Kandhamal ),1646.3
1986,Orissa,Phulbani ( Kandhamal ),1481.9
1987,Orissa,Phulbani ( Kandhamal ),935.4
1988,Orissa,Phulbani ( Kandhamal ),1301.1
1989,Orissa,Phulbani ( Kandhamal ),1348.8
1990,Orissa,Phulbani ( Kandhamal ),2220.7
1991,Orissa,Phulbani ( Kandhamal ),1718.6
1992,Orissa,Phulbani ( Kandhamal ),1552.5
1993,Orissa,Phulbani ( Kandhamal ),1271
1994,Orissa,Phulbani ( Kandhamal ),2088.3
1995,Orissa,Phulbani ( Kandhamal ),1829.8
1996,Orissa,Phulbani ( Kandhamal ),1093.1
1997,Orissa,Phulbani ( Kandhamal ),1744.4
1998,Orissa,Phulbani ( Kandhamal ),1477.7
1999,Orissa,Phulbani ( Kandhamal ),1362.8
2000,Orissa,Phulbani ( Kandhamal ),1279
2001,Orissa,Phulbani ( Kandhamal ),1965.5
2002,Orissa,Phulbani ( Kandhamal ),1285.6
2003,Orissa,Phulbani ( Kandhamal ),2124.2
2004,Orissa,Phulbani ( Kandhamal ),1545.2
2005,Orissa,Phulbani ( Kandhamal ),1948.5
2006,Orissa,Phulbani ( Kandhamal ),2369.8
2007,Orissa,Phulbani ( Kandhamal ),1810
2008,Orissa,Phulbani ( Kandhamal ),1686.2
2009,Orissa,Phulbani ( Kandhamal ),1661.1
2010,Orissa,Phulbani ( Kandhamal ),1533.3
2011,Orissa,Phulbani ( Kandhamal ),1340.8
2012,Orissa,Phulbani ( Kandhamal ),1597.8
2013,Orissa,Phulbani ( Kandhamal ),1564.6
2014,Orissa,Phulbani ( Kandhamal ),1512.6
2015,Orissa,Phulbani ( Kandhamal ),933.8
1966,Orissa,Puri,1285
1967,Orissa,Puri,1224.9
1968,Orissa,Puri,1664.2
1969,Orissa,Puri,1266.4
1970,Orissa,Puri,983.4
1971,Orissa,Puri,924.4
1972,Orissa,Puri,945
1973,Orissa,Puri,1511.3
1974,Orissa,Puri,1005.3
1975,Orissa,Puri,1068.7
1976,Orissa,Puri,1035.8
1977,Orissa,Puri,1399.4
1978,Orissa,Puri,1185.9
1979,Orissa,Puri,881.5
1980,Orissa,Puri,1673
1981,Orissa,Puri,1370.9
1982,Orissa,Puri,1165.4
1983,Orissa,Puri,1120
1984,Orissa,Puri,1002.3
1985,Orissa,Puri,1446
1986,Orissa,Puri,1602.5
1987,Orissa,Puri,1024.4
1988,Orissa,Puri,1090.3
1989,Orissa,Puri,1232.6
1990,Orissa,Puri,1981
1991,Orissa,Puri,1690.3
1992,Orissa,Puri,1432.9
1993,Orissa,Puri,1634.8
1994,Orissa,Puri,1749.3
1995,Orissa,Puri,2134.1
1996,Orissa,Puri,764.3
1997,Orissa,Puri,1576.4
1998,Orissa,Puri,1708.6
1999,Orissa,Puri,1559.7
2000,Orissa,Puri,939.4
2001,Orissa,Puri,1710.9
2002,Orissa,Puri,1056.9
2003,Orissa,Puri,1466
2004,Orissa,Puri,1044
2005,Orissa,Puri,1527.5
2006,Orissa,Puri,1932.7
2007,Orissa,Puri,1453.7
2008,Orissa,Puri,1419.5
2009,Orissa,Puri,1507.1
2010,Orissa,Puri,1513.1
2011,Orissa,Puri,1051.8
2012,Orissa,Puri,1275.1
2013,Orissa,Puri,1540.6
2014,Orissa,Puri,1476.6
2015,Orissa,Puri,1057.2
1966,Orissa,Sambalpur,1336.7
1967,Orissa,Sambalpur,1658.3
1968,Orissa,Sambalpur,1348.5
1969,Orissa,Sambalpur,1280.3
1970,Orissa,Sambalpur,1498.5
1971,Orissa,Sambalpur,1789.9
1972,Orissa,Sambalpur,1188.7
1973,Orissa,Sambalpur,1888.9
1974,Orissa,Sambalpur,1132.5
1975,Orissa,Sambalpur,1666.9
1976,Orissa,Sambalpur,1253.1
1977,Orissa,Sambalpur,1390.1
1978,Orissa,Sambalpur,1287
1979,Orissa,Sambalpur,880.7
1980,Orissa,Sambalpur,1507.8
1981,Orissa,Sambalpur,1150.3
1982,Orissa,Sambalpur,1369.8
1983,Orissa,Sambalpur,1674.9
1984,Orissa,Sambalpur,1617
1985,Orissa,Sambalpur,1900.2
1986,Orissa,Sambalpur,1634.4
1987,Orissa,Sambalpur,1182.8
1988,Orissa,Sambalpur,1294.6
1989,Orissa,Sambalpur,1294.8
1990,Orissa,Sambalpur,1429.5
1991,Orissa,Sambalpur,1241.8
1992,Orissa,Sambalpur,1393.2
1993,Orissa,Sambalpur,1443.1
1994,Orissa,Sambalpur,2057.1
1995,Orissa,Sambalpur,1402.8
1996,Orissa,Sambalpur,1039.5
1997,Orissa,Sambalpur,1468.2
1998,Orissa,Sambalpur,992.4
1999,Orissa,Sambalpur,1275.6
2000,Orissa,Sambalpur,821.3
2001,Orissa,Sambalpur,1802.7
2002,Orissa,Sambalpur,1034.5
2003,Orissa,Sambalpur,1680.8
2004,Orissa,Sambalpur,1317.5
2005,Orissa,Sambalpur,1698
2006,Orissa,Sambalpur,1790.7
2007,Orissa,Sambalpur,1581.1
2008,Orissa,Sambalpur,1879
2009,Orissa,Sambalpur,1177.5
2010,Orissa,Sambalpur,978.4
2011,Orissa,Sambalpur,1639.3
2012,Orissa,Sambalpur,1964.7
2013,Orissa,Sambalpur,1410.7
2014,Orissa,Sambalpur,1564.6
2015,Orissa,Sambalpur,1272.4
1966,Orissa,Sundargarh,1345.2
1967,Orissa,Sundargarh,1340.2
1968,Orissa,Sundargarh,1134.5
1969,Orissa,Sundargarh,1224.9
1970,Orissa,Sundargarh,1162.1
1971,Orissa,Sundargarh,1674.9
1972,Orissa,Sundargarh,1042.4
1973,Orissa,Sundargarh,1562.1
1974,Orissa,Sundargarh,1078.7
1975,Orissa,Sundargarh,1350.5
1976,Orissa,Sundargarh,988
1977,Orissa,Sundargarh,1399.5
1978,Orissa,Sundargarh,1293.5
1979,Orissa,Sundargarh,709.4
1980,Orissa,Sundargarh,1228
1981,Orissa,Sundargarh,987.8
1982,Orissa,Sundargarh,1135.5
1983,Orissa,Sundargarh,1463.1
1984,Orissa,Sundargarh,1549.9
1985,Orissa,Sundargarh,1517.3
1986,Orissa,Sundargarh,1519.7
1987,Orissa,Sundargarh,1227.4
1988,Orissa,Sundargarh,1318.3
1989,Orissa,Sundargarh,1300.7
1990,Orissa,Sundargarh,1274.8
1991,Orissa,Sundargarh,1293.5
1992,Orissa,Sundargarh,942.7
1993,Orissa,Sundargarh,1328.7
1994,Orissa,Sundargarh,1945.2
1995,Orissa,Sundargarh,1230.2
1996,Orissa,Sundargarh,1072
1997,Orissa,Sundargarh,1285.7
1998,Orissa,Sundargarh,1276
1999,Orissa,Sundargarh,1493.9
2000,Orissa,Sundargarh,977.2
2001,Orissa,Sundargarh,1720
2002,Orissa,Sundargarh,1039.8
2003,Orissa,Sundargarh,1327.8
2004,Orissa,Sundargarh,1147.3
2005,Orissa,Sundargarh,1242
2006,Orissa,Sundargarh,1213.8
2007,Orissa,Sundargarh,1651.8
2008,Orissa,Sundargarh,1496.2
2009,Orissa,Sundargarh,1126.9
2010,Orissa,Sundargarh,945.6
2011,Orissa,Sundargarh,1580.7
2012,Orissa,Sundargarh,1518.2
2013,Orissa,Sundargarh,1504.2
2014,Orissa,Sundargarh,1245.1
2015,Orissa,Sundargarh,1250.2
1990,West Bengal,24 Parganas,2207
1991,West Bengal,24 Parganas,1718
1992,West Bengal,24 Parganas,1493
1993,West Bengal,24 Parganas,1961.5
1994,West Bengal,24 Parganas,1635
1995,West Bengal,24 Parganas,2162.5
1996,West Bengal,24 Parganas,1789.5
1997,West Bengal,24 Parganas,1661
1998,West Bengal,24 Parganas,1852.5
1999,West Bengal,24 Parganas,1930
2000,West Bengal,24 Parganas,1583.5
2001,West Bengal,24 Parganas,1587
2002,West Bengal,24 Parganas,1452
2003,West Bengal,24 Parganas,1519.5
2004,West Bengal,24 Parganas,1499.5
2005,West Bengal,24 Parganas,1691
2006,West Bengal,24 Parganas,1604
2007,West Bengal,24 Parganas,2001
2008,West Bengal,24 Parganas,1553.7
2009,West Bengal,24 Parganas,1374.7
2010,West Bengal,24 Parganas,1282
2011,West Bengal,24 Parganas,1840.4
2012,West Bengal,24 Parganas,1358.2
2013,West Bengal,24 Parganas,2064
2014,West Bengal,24 Parganas,1424.6
2015,West Bengal,24 Parganas,1726.4
1966,West Bengal,Nadia,1465.3
1967,West Bengal,Nadia,1211.6
1968,West Bengal,Nadia,1658.7
1969,West Bengal,Nadia,1402.5
1970,West Bengal,Nadia,1939.2
1971,West Bengal,Nadia,1745.3
1972,West Bengal,Nadia,949.1
1973,West Bengal,Nadia,1537.2
1974,West Bengal,Nadia,1926
1975,West Bengal,Nadia,1342.5
1976,West Bengal,Nadia,1357.8
1977,West Bengal,Nadia,1656.4
1978,West Bengal,Nadia,866.5
1979,West Bengal,Nadia,532.2
1980,West Bengal,Nadia,845.8
1981,West Bengal,Nadia,925.5
1982,West Bengal,Nadia,841.9
1983,West Bengal,Nadia,1362.6
1984,West Bengal,Nadia,1579.2
1985,West Bengal,Nadia,1067.3
1986,West Bengal,Nadia,1468.1
1987,West Bengal,Nadia,877
1988,West Bengal,Nadia,1567.8
1990,West Bengal,Nadia,1685
1991,West Bengal,Nadia,1386
1992,West Bengal,Nadia,1071
1993,West Bengal,Nadia,1501
1994,West Bengal,Nadia,1032
1995,West Bengal,Nadia,1514
1996,West Bengal,Nadia,1487
1997,West Bengal,Nadia,1513
1998,West Bengal,Nadia,1487
1999,West Bengal,Nadia,1585
2000,West Bengal,Nadia,1635
2001,West Bengal,Nadia,1424
2002,West Bengal,Nadia,1375
2003,West Bengal,Nadia,1160
2004,West Bengal,Nadia,1206
2005,West Bengal,Nadia,1166
2006,West Bengal,Nadia,1143
2007,West Bengal,Nadia,1692.9
2008,West Bengal,Nadia,1480.2
2009,West Bengal,Nadia,1496.5
2010,West Bengal,Nadia,846.2
2011,West Bengal,Nadia,1413.4
2012,West Bengal,Nadia,862
2013,West Bengal,Nadia,1287.8
2014,West Bengal,Nadia,1096.8
2015,West Bengal,Nadia,1408.1
1968,West Bengal,Murshidabad,1285.3
1969,West Bengal,Murshidabad,1270
1970,West Bengal,Murshidabad,1693
1971,West Bengal,Murshidabad,2116.7
1972,West Bengal,Murshidabad,657.5
1973,West Bengal,Murshidabad,1483.2
1974,West Bengal,Murshidabad,1583.3
